code5,selected_fpocket_number,overlap_score,pdb_id,chain_id,instance_id,rcsb_entity_id,rcsb30_cluster_id,mapping_status
3pocA,1,0.8552,3POC,A,3POC.A,3POC_1,RCSB30_7909,mapped
3popB,1,0.731,3POP,B,3POP.B,3POP_1,RCSB30_15635,mapped
3pp6B,1,0.8561,3PP6,B,3PP6.B,3PP6_1,RCSB30_211,mapped
3pp9C,1,0.9368,3PP9,C,3PP9.C,3PP9_1,RCSB30_62917,mapped
3pplA,1,0.6821,3PPL,A,3PPL.A,3PPL_1,RCSB30_16867,mapped
3ppoB,1,0.8274,3PPO,B,3PPO.B,3PPO_1,RCSB30_4044,mapped
3ppuA,1,0.5473,3PPU,A,3PPU.A,3PPU_1,RCSB30_24520,mapped
3pqdF,2,0.4988,3PQD,F,3PQD.F,3PQD_1,RCSB30_319,mapped
3pqvC,1,0.5488,3PQV,C,3PQV.C,3PQV_1,RCSB30_3126,mapped
3pr3B,2,0.7576,3PR3,B,3PR3.B,3PR3_1,RCSB30_2663,mapped
3pr8A,2,0.819,3PR8,A,3PR8.A,3PR8_1,RCSB30_30948,mapped
3pt1A,1,0.6264,3PT1,A,3PT1.A,3PT1_1,RCSB30_11086,mapped
3pt8B,1,0.9335,3PT8,B,3PT8.B,3PT8_2,RCSB30_2321,mapped
3pt9A,3,0.8622,3PT9,A,3PT9.A,3PT9_1,RCSB30_4510,mapped
3ptkB,1,0.8314,3PTK,B,3PTK.B,3PTK_1,RCSB30_789,mapped
3ptyA,2,0.4003,3PTY,A,3PTY.A,3PTY_1,RCSB30_7078,mapped
3pukA,1,0.4528,3PUK,A,3PUK.A,3PUK_1,RCSB30_4683,mapped
3puqB,2,0.7074,3PUQ,B,3PUQ.B,3PUQ_1,RCSB30_17906,mapped
3pvcA,1,0.8475,3PVC,A,3PVC.A,3PVC_1,RCSB30_2187,mapped
3pvrA,1,0.9184,3PVR,A,3PVR.A,3PVR_1,RCSB30_21397,mapped
3pvzC,1,0.7164,3PVZ,C,3PVZ.C,3PVZ_1,RCSB30_230817,mapped
3pwvD,1,0.8264,3PWV,D,3PWV.D,3PWV_1,RCSB30_171,mapped
3pxpC,1,0.7919,3PXP,C,3PXP.C,3PXP_1,RCSB30_253919,mapped
3pxuA,1,0.8739,3PXU,A,3PXU.A,3PXU_1,RCSB30_137,mapped
3pxxA,1,0.8926,3PXX,A,3PXX.A,3PXX_1,RCSB30_11500,mapped
3py7A,1,0.6995,3PY7,A,3PY7.A,3PY7_1,RCSB30_26057,mapped
3pyfA,3,0.7512,3PYF,A,3PYF.A,3PYF_1,RCSB30_4584,mapped
3pyzA,2,0.7636,3PYZ,A,3PYZ.A,3PYZ_1,RCSB30_13709,mapped
3pzgA,1,0.6951,3PZG,A,3PZG.A,3PZG_1,RCSB30_14136,mapped
3pzpA,2,0.8366,3PZP,A,3PZP.A,3PZP_1,RCSB30_10631,mapped
3q09R,1,0.9162,3Q09,R,3Q09.R,3Q09_1,RCSB30_13537,mapped
3q0gF,1,0.6933,3Q0G,F,3Q0G.F,3Q0G_1,RCSB30_6378,mapped
3q1kC,3,0.6968,3Q1K,C,3Q1K.C,3Q1K_1,RCSB30_645,mapped
3q28A,1,0.905,3Q28,A,3Q28.A,3Q28_1,RCSB30_1094,mapped
3q34A,1,0.7481,3Q34,A,3Q34.A,3Q34_1,RCSB30_41379,mapped
3q35A,1,0.7589,3Q35,A,3Q35.A,3Q35_1,RCSB30_11139,mapped
3q3cA,1,0.5486,3Q3C,A,3Q3C.A,3Q3C_1,RCSB30_7926,mapped
3q3hA,1,0.7251,3Q3H,A,3Q3H.A,3Q3H_1,RCSB30_23533,mapped
3q3mD,2,0.8902,3Q3M,D,3Q3M.D,3Q3M_4,RCSB30_9579,mapped
3q3mE,3,0.6891,3Q3M,E,3Q3M.E,3Q3M_1,RCSB30_5786,mapped
3q3uA,1,0.8745,3Q3U,A,3Q3U.A,3Q3U_1,RCSB30_2251,mapped
3q45G,3,0.8392,3Q45,G,3Q45.G,3Q45_1,RCSB30_2857,mapped
3q5eC,1,0.9266,3Q5E,C,3Q5E.C,3Q5E_1,RCSB30_4708,mapped
3q5iA,3,0.8485,3Q5I,A,3Q5I.A,3Q5I_1,RCSB30_1098,mapped
3q5lA,1,0.8795,3Q5L,A,3Q5L.A,3Q5L_1,RCSB30_166,mapped
3q5rA,2,0.8183,3Q5R,A,3Q5R.A,3Q5R_1,RCSB30_12194,mapped
3q67B,1,0.8328,3Q67,B,3Q67.B,3Q67_1,RCSB30_366,mapped
3q6kA,1,0.6047,3Q6K,A,3Q6K.A,3Q6K_1,RCSB30_16288,mapped
3q71A,2,0.7095,3Q71,A,3Q71.A,3Q71_1,RCSB30_1965,mapped
3q7jA,2,0.6976,3Q7J,A,3Q7J.A,3Q7J_1,RCSB30_2736,mapped
3q7pA,2,0.8353,3Q7P,A,3Q7P.A,3Q7P_1,RCSB30_7390,mapped
3q7uA,1,0.8885,3Q7U,A,3Q7U.A,3Q7U_1,RCSB30_7925,mapped
3q87B,1,0.8318,3Q87,B,3Q87.B,3Q87_2,RCSB30_231949,mapped
3q8iA,1,0.5759,3Q8I,A,3Q8I.A,3Q8I_1,RCSB30_10751,mapped
3q8nB,1,0.7389,3Q8N,B,3Q8N.B,3Q8N_1,RCSB30_1000,mapped
3q8xD,2,0.7051,3Q8X,D,3Q8X.D,3Q8X_2,RCSB30_24222,mapped
3q8yA,1,0.8355,3Q8Y,A,3Q8Y.A,3Q8Y_1,RCSB30_454,mapped
3q92B,1,0.7671,3Q92,B,3Q92.B,3Q92_1,RCSB30_4515,mapped
3q9cE,2,0.9444,3Q9C,E,3Q9C.E,3Q9C_1,RCSB30_8646,mapped
3qaeA,2,0.7219,3QAE,A,3QAE.A,3QAE_1,RCSB30_6452,mapped
3qaxA,2,0.8172,3QAX,A,3QAX.A,3QAX_1,RCSB30_4931,mapped
3qazZ,1,0.7462,3QAZ,Z,3QAZ.Z,3QAZ_2,RCSB30_14832,mapped
3qb0B,1,0.6804,3QB0,B,3QB0.B,3QB0_1,RCSB30_9868,mapped
3qb8A,1,0.7085,3QB8,A,3QB8.A,3QB8_1,RCSB30_163598,mapped
3qbdB,1,0.7784,3QBD,B,3QBD.B,3QBD_1,RCSB30_1087,mapped
3qboB,1,1.0,3QBO,B,3QBO.B,3QBO_1,RCSB30_567,mapped
3qbwB,1,0.5723,3QBW,B,3QBW.B,3QBW_1,RCSB30_765,mapped
3qbyB,1,0.6911,3QBY,B,3QBY.B,3QBY_1,RCSB30_11299,mapped
3qc9C,1,0.852,3QC9,C,3QC9.C,3QC9_1,RCSB30_2655,mapped
3qcuA,1,1.0,3QCU,A,3QCU.A,3QCU_1,RCSB30_1,mapped
3qd9B,1,0.7213,3QD9,B,3QD9.B,3QD9_1,RCSB30_37051,mapped
3qdqA,2,0.45,3QDQ,A,3QDQ.A,3QDQ_1,RCSB30_6295,mapped
3qdrA,1,0.4076,3QDR,A,3QDR.A,3QDR_1,RCSB30_7408,mapped
3qe4B,2,0.6675,3QE4,B,3QE4.B,3QE4_1,RCSB30_2010,mapped
3qefB,2,0.8189,3QEF,B,3QEF.B,3QEF_1,RCSB30_6820,mapped
3qelC,1,0.4723,3QEL,C,3QEL.C,3QEL_1,RCSB30_288,mapped
3qewA,2,0.6456,3QEW,A,3QEW.A,3QEW_1,RCSB30_1664,mapped
3qf3D,1,1.0,3QF3,D,3QF3.D,3QF3_1,RCSB30_19558,mapped
3qfoA,1,0.7011,3QFO,A,3QFO.A,3QFO_1,RCSB30_39089,mapped
3qfuA,2,0.7161,3QFU,A,3QFU.A,3QFU_1,RCSB30_140,mapped
3qglI,1,0.6937,3QGL,I,3QGL.I,3QGL_1,RCSB30_6855,mapped
3qgpB,1,0.9536,3QGP,B,3QGP.B,3QGP_1,RCSB30_3952,mapped
3qhnA,1,0.9209,3QHN,A,3QHN.A,3QHN_1,RCSB30_4805,mapped
3qicA,2,0.7357,3QIC,A,3QIC.A,3QIC_1,RCSB30_1141,mapped
3qj4A,1,0.8363,3QJ4,A,3QJ4.A,3QJ4_1,RCSB30_34904,mapped
3qjmB,1,0.7674,3QJM,B,3QJM.B,3QJM_1,RCSB30_6044,mapped
3qk8C,1,0.7038,3QK8,C,3QK8.C,3QK8_1,RCSB30_31853,mapped
3qkjD,1,1.0,3QKJ,D,3QKJ.D,3QKJ_1,RCSB30_16074,mapped
3qkwA,1,0.7684,3QKW,A,3QKW.A,3QKW_1,RCSB30_17268,mapped
3qkzB,1,0.8011,3QKZ,B,3QKZ.B,3QKZ_1,RCSB30_366,mapped
3ql9A,3,0.5068,3QL9,A,3QL9.A,3QL9_1,RCSB30_21648,mapped
3qm5A,1,0.7896,3QM5,A,3QM5.A,3QM5_1,RCSB30_165,mapped
3qmkA,1,0.6896,3QMK,A,3QMK.A,3QMK_1,RCSB30_1092,mapped
3qnrC,1,0.9661,3QNR,C,3QNR.C,3QNR_1,RCSB30_3582,mapped
3qo6A,1,0.4646,3QO6,A,3QO6.A,3QO6_1,RCSB30_65773,mapped
3qo7A,2,0.7266,3QO7,A,3QO7.A,3QO7_1,RCSB30_1300,mapped
3qomA,1,0.4678,3QOM,A,3QOM.A,3QOM_1,RCSB30_3827,mapped
3qoxA,1,0.8318,3QOX,A,3QOX.A,3QOX_1,RCSB30_4321,mapped
3qp2A,1,1.0,3QP2,A,3QP2.A,3QP2_1,RCSB30_32596,mapped
3qpeB,1,0.7898,3QPE,B,3QPE.B,3QPE_1,RCSB30_28998,mapped
3qpiB,1,0.8156,3QPI,B,3QPI.B,3QPI_1,RCSB30_10943,mapped
3qpsA,2,0.7717,3QPS,A,3QPS.A,3QPS_1,RCSB30_36719,mapped
3qq3A,2,0.5216,3QQ3,A,3QQ3.A,3QQ3_1,RCSB30_171,mapped
3qqqA,1,0.8208,3QQQ,A,3QQQ.A,3QQQ_1,RCSB30_2183,mapped
3qqrB,1,0.9104,3QQR,B,3QQR.B,3QQR_1,RCSB30_2183,mapped
3qryB,2,1.0,3QRY,B,3QRY.B,3QRY_1,RCSB30_7965,mapped
3qs1C,1,0.9105,3QS1,C,3QS1.C,3QS1_1,RCSB30_4092,mapped
3qslB,3,0.8353,3QSL,B,3QSL.B,3QSL_1,RCSB30_58202,mapped
3qt6B,1,0.6969,3QT6,B,3QT6.B,3QT6_1,RCSB30_9775,mapped
3qtbA,1,0.8291,3QTB,A,3QTB.A,3QTB_1,RCSB30_85311,mapped
3qu2A,1,0.7671,3QU2,A,3QU2.A,3QU2_1,RCSB30_15624,mapped
3quhA,1,0.964,3QUH,A,3QUH.A,3QUH_1,RCSB30_6887,mapped
3qupA,1,0.7631,3QUP,A,3QUP.A,3QUP_1,RCSB30_3351,mapped
3qv2A,1,0.8137,3QV2,A,3QV2.A,3QV2_1,RCSB30_182611,mapped
3qw2C,1,0.8424,3QW2,C,3QW2.C,3QW2_1,RCSB30_34795,mapped
3qw8A,2,0.7921,3QW8,A,3QW8.A,3QW8_1,RCSB30_802,mapped
3qwbD,1,0.7587,3QWB,D,3QWB.D,3QWB_1,RCSB30_4338,mapped
3qwuB,2,0.9623,3QWU,B,3QWU.B,3QWU_1,RCSB30_19508,mapped
3qx9C,1,0.6798,3QX9,C,3QX9.C,3QX9_1,RCSB30_1258,mapped
3qxjA,3,0.7886,3QXJ,A,3QXJ.A,3QXJ_1,RCSB30_13654,mapped
3qxqC,1,0.8892,3QXQ,C,3QXQ.C,3QXQ_1,RCSB30_14629,mapped
3qxvB,1,0.9457,3QXV,B,3QXV.B,3QXV_1,RCSB30_21951,mapped
3qxyA,1,0.6541,3QXY,A,3QXY.A,3QXY_1,RCSB30_17742,mapped
3qzpA,1,0.9065,3QZP,A,3QZP.A,3QZP_1,RCSB30_9447,mapped
3qzyA,4,0.6621,3QZY,A,3QZY.A,3QZY_1,RCSB30_22132,mapped
3r03A,1,0.7315,3R03,A,3R03.A,3R03_1,RCSB30_9998,mapped
3r0qA,1,0.8419,3R0Q,A,3R0Q.A,3R0Q_1,RCSB30_2281,mapped
3r12A,1,0.8297,3R12,A,3R12.A,3R12_1,RCSB30_1136,mapped
3r1oB,1,0.9523,3R1O,B,3R1O.B,3R1O_1,RCSB30_8787,mapped
3r1rC,1,0.9361,3R1R,C,3R1R.C,3R1R_1,RCSB30_3615,mapped
3r1zA,1,0.5754,3R1Z,A,3R1Z.A,3R1Z_1,RCSB30_2857,mapped
3r20A,1,0.4389,3R20,A,3R20.A,3R20_1,RCSB30_179,mapped
3r2hA,1,0.7916,3R2H,A,3R2H.A,3R2H_1,RCSB30_1449,mapped
3r2jD,1,0.906,3R2J,D,3R2J.D,3R2J_1,RCSB30_9459,mapped
3r2qA,1,0.6993,3R2Q,A,3R2Q.A,3R2Q_1,RCSB30_12715,mapped
3r3eA,1,0.7962,3R3E,A,3R3E.A,3R3E_1,RCSB30_6512,mapped
3r3sC,1,0.8067,3R3S,C,3R3S.C,3R3S_1,RCSB30_8235,mapped
3r4dB,3,0.475,3R4D,B,3R4D.B,3R4D_2,RCSB30_1047,mapped
3r52A,2,1.0,3R52,A,3R52.A,3R52_1,RCSB30_3445,mapped
3r5aA,2,0.4214,3R5A,A,3R5A.A,3R5A_1,RCSB30_16660,mapped
3r5xB,2,0.6556,3R5X,B,3R5X.B,3R5X_1,RCSB30_573,mapped
3r5xC,1,0.4428,3R5X,C,3R5X.C,3R5X_1,RCSB30_573,mapped
3r69B,3,0.8717,3R69,B,3R69.B,3R69_1,RCSB30_47739,mapped
3r6fA,1,0.627,3R6F,A,3R6F.A,3R6F_1,RCSB30_67258,mapped
3r6sE,3,0.8885,3R6S,E,3R6S.E,3R6S_1,RCSB30_10614,mapped
3r6uA,1,0.7808,3R6U,A,3R6U.A,3R6U_1,RCSB30_4044,mapped
3r75A,1,0.7414,3R75,A,3R75.A,3R75_1,RCSB30_28999,mapped
3r77B,1,0.9191,3R77,B,3R77.B,3R77_1,RCSB30_6903,mapped
3r7wB,2,0.9789,3R7W,B,3R7W.B,3R7W_2,RCSB30_4383,mapped
3r8fA,2,0.8996,3R8F,A,3R8F.A,3R8F_1,RCSB30_4765,mapped
3r95A,1,0.6954,3R95,A,3R95.A,3R95_1,RCSB30_8928,mapped
3r97A,1,0.7678,3R97,A,3R97.A,3R97_1,RCSB30_5741,mapped
3r9rA,1,0.4426,3R9R,A,3R9R.A,3R9R_1,RCSB30_1476,mapped
3r9tB,1,0.6603,3R9T,B,3R9T.B,3R9T_1,RCSB30_1535,mapped
3r9uA,1,0.769,3R9U,A,3R9U.A,3R9U_1,RCSB30_2318,mapped
3racA,2,0.7042,3RAC,A,3RAC.A,3RAC_1,RCSB30_123429,mapped
3rapB,1,0.9057,3RAP,B,3RAP.B,3RAP_1,RCSB30_4386,mapped
3ravA,3,0.8829,3RAV,A,3RAV.A,3RAV_1,RCSB30_1029,mapped
3rbfA,2,0.7395,3RBF,A,3RBF.A,3RBF_1,RCSB30_5642,mapped
3rbqA,1,0.8957,3RBQ,A,3RBQ.A,3RBQ_1,RCSB30_7181,mapped
3rbvA,1,0.7702,3RBV,A,3RBV.A,3RBV_1,RCSB30_15142,mapped
3rc3A,2,0.5316,3RC3,A,3RC3.A,3RC3_1,RCSB30_6165,mapped
3rceA,1,0.7005,3RCE,A,3RCE.A,3RCE_1,RCSB30_31235,mapped
3rcmA,1,0.5889,3RCM,A,3RCM.A,3RCM_1,RCSB30_2804,mapped
3re4A,2,0.9017,3RE4,A,3RE4.A,3RE4_1,RCSB30_16113,mapped
3redB,1,0.8692,3RED,B,3RED.B,3RED_1,RCSB30_3360,mapped
3remA,2,1.0,3REM,A,3REM.A,3REM_1,RCSB30_28934,mapped
3rf1A,2,0.6586,3RF1,A,3RF1.A,3RF1_1,RCSB30_134,mapped
3rf4B,1,0.9619,3RF4,B,3RF4.B,3RF4_1,RCSB30_8562,mapped
3rfbB,1,0.937,3RFB,B,3RFB.B,3RFB_1,RCSB30_6621,mapped
3rfrH,1,0.6568,3RFR,H,3RFR.H,3RFR_4,RCSB30_6953,mapped
3rfxB,2,0.7415,3RFX,B,3RFX.B,3RFX_1,RCSB30_19026,mapped
3rgfA,1,0.8449,3RGF,A,3RGF.A,3RGF_1,RCSB30_4600,mapped
3rggD,2,0.9269,3RGG,D,3RGG.D,3RGG_1,RCSB30_2851,mapped
3rgqA,1,0.5615,3RGQ,A,3RGQ.A,3RGQ_1,RCSB30_12422,mapped
3rgsD,1,0.9828,3RGS,D,3RGS.D,3RGS_1,RCSB30_842,mapped
3rguC,1,1.0,3RGU,C,3RGU.C,3RGU_1,RCSB30_45539,mapped
3rh7D,2,0.9574,3RH7,D,3RH7.D,3RH7_1,RCSB30_52704,mapped
3rhaA,1,0.7461,3RHA,A,3RHA.A,3RHA_1,RCSB30_17668,mapped
3rhdB,1,0.5839,3RHD,B,3RHD.B,3RHD_1,RCSB30_68,mapped
3rhhB,2,0.8737,3RHH,B,3RHH.B,3RHH_1,RCSB30_68,mapped
3ribB,2,0.8132,3RIB,B,3RIB.B,3RIB_1,RCSB30_2765,mapped
3rivA,1,0.8886,3RIV,A,3RIV.A,3RIV_1,RCSB30_8621,mapped
3rj9C,1,0.8098,3RJ9,C,3RJ9.C,3RJ9_1,RCSB30_2135,mapped
3rjmB,2,0.7141,3RJM,B,3RJM.B,3RJM_2,RCSB30_5580,mapped
3rk1A,1,0.7371,3RK1,A,3RK1.A,3RK1_1,RCSB30_12095,mapped
3rkrB,1,0.7845,3RKR,B,3RKR.B,3RKR_1,RCSB30_1001,mapped
3rkuA,1,0.7171,3RKU,A,3RKU.A,3RKU_1,RCSB30_5453,mapped
3rl3A,1,0.814,3RL3,A,3RL3.A,3RL3_1,RCSB30_12055,mapped
3rl7E,1,0.8157,3RL7,E,3RL7.E,3RL7_1,RCSB30_1745,mapped
3rm8A,1,0.8838,3RM8,A,3RM8.A,3RM8_1,RCSB30_1818,mapped
3ro3A,1,0.5683,3RO3,A,3RO3.A,3RO3_1,RCSB30_7901,mapped
3roeD,1,0.7137,3ROE,D,3ROE.D,3ROE_1,RCSB30_4163,mapped
3rp6A,2,0.6512,3RP6,A,3RP6.A,3RP6_1,RCSB30_21589,mapped
3rpdB,3,0.8449,3RPD,B,3RPD.B,3RPD_1,RCSB30_84155,mapped
3rpnB,1,0.8584,3RPN,B,3RPN.B,3RPN_1,RCSB30_10296,mapped
3rq1B,1,0.5199,3RQ1,B,3RQ1.B,3RQ1_1,RCSB30_90188,mapped
3rq4A,1,0.7002,3RQ4,A,3RQ4.A,3RQ4_1,RCSB30_31925,mapped
3rqiA,1,0.4413,3RQI,A,3RQI.A,3RQI_1,RCSB30_30060,mapped
3rqqA,1,0.6966,3RQQ,A,3RQQ.A,3RQQ_1,RCSB30_2095,mapped
3rsbC,1,0.663,3RSB,C,3RSB.C,3RSB_1,RCSB30_70399,mapped
3rsjC,3,0.737,3RSJ,C,3RSJ.C,3RSJ_1,RCSB30_802,mapped
3rt3A,2,0.7025,3RT3,A,3RT3.A,3RT3_1,RCSB30_1041,mapped
3rtxA,1,0.827,3RTX,A,3RTX.A,3RTX_1,RCSB30_4933,mapped
3ruwA,1,0.8202,3RUW,A,3RUW.A,3RUW_1,RCSB30_565,mapped
3ruxA,1,0.8459,3RUX,A,3RUX.A,3RUX_1,RCSB30_11097,mapped
3rv8B,1,0.8151,3RV8,B,3RV8.B,3RV8_1,RCSB30_9358,mapped
3rwlA,1,0.9131,3RWL,A,3RWL.A,3RWL_1,RCSB30_12027,mapped
3rx6A,2,1.0,3RX6,A,3RX6.A,3RX6_1,RCSB30_21226,mapped
3rybA,1,0.5073,3RYB,A,3RYB.A,3RYB_1,RCSB30_16649,mapped
3rykB,1,0.466,3RYK,B,3RYK.B,3RYK_1,RCSB30_3536,mapped
3ryrB,1,0.9723,3RYR,B,3RYR.B,3RYR_1,RCSB30_3012,mapped
3rysB,1,0.9399,3RYS,B,3RYS.B,3RYS_1,RCSB30_1899,mapped
3rywC,1,0.6646,3RYW,C,3RYW.C,3RYW_1,RCSB30_2971,mapped
3rznA,1,0.7525,3RZN,A,3RZN.A,3RZN_1,RCSB30_4060,mapped
3s0eA,1,0.8793,3S0E,A,3S0E.A,3S0E_1,RCSB30_26133,mapped
3s1jC,1,0.9087,3S1J,C,3S1J.C,3S1J_1,RCSB30_3320,mapped
3s1sA,1,0.7222,3S1S,A,3S1S.A,3S1S_1,RCSB30_103682,mapped
3s1vE,2,0.8463,3S1V,E,3S1V.E,3S1V_1,RCSB30_691,mapped
3s1yA,1,0.6784,3S1Y,A,3S1Y.A,3S1Y_1,RCSB30_621,mapped
3s21A,1,0.672,3S21,A,3S21.A,3S21_1,RCSB30_8965,mapped
3s2iH,1,0.8981,3S2I,H,3S2I.H,3S2I_1,RCSB30_711,mapped
3s2uA,1,0.7835,3S2U,A,3S2U.A,3S2U_1,RCSB30_392,mapped
3s3nA,3,0.5697,3S3N,A,3S3N.A,3S3N_1,RCSB30_3959,mapped
3s3sA,6,0.5558,3S3S,A,3S3S.A,3S3S_1,RCSB30_2320,mapped
3s3tD,1,0.9764,3S3T,D,3S3T.D,3S3T_1,RCSB30_13192,mapped
3s55D,1,0.7835,3S55,D,3S55.D,3S55_1,RCSB30_11500,mapped
3s6fA,2,0.7115,3S6F,A,3S6F.A,3S6F_1,RCSB30_145504,mapped
3s6yC,2,0.5991,3S6Y,C,3S6Y.C,3S6Y_1,RCSB30_25612,mapped
3s7zA,3,1.0,3S7Z,A,3S7Z.A,3S7Z_1,RCSB30_16568,mapped
3s86A,2,0.8191,3S86,A,3S86.A,3S86_1,RCSB30_3598,mapped
3s99A,1,0.5811,3S99,A,3S99.A,3S99_1,RCSB30_36718,mapped
3s9kA,3,0.8304,3S9K,A,3S9K.A,3S9K_1,RCSB30_676,mapped
3s9zA,2,0.8503,3S9Z,A,3S9Z.A,3S9Z_1,RCSB30_1417,mapped
3sbcC,3,1.0,3SBC,C,3SBC.C,3SBC_1,RCSB30_2087,mapped
3sbfD,1,0.5642,3SBF,D,3SBF.D,3SBF_1,RCSB30_2615,mapped
3sc2B,2,0.6445,3SC2,B,3SC2.B,3SC2_2,RCSB30_1719,mapped
3sc6B,2,0.6322,3SC6,B,3SC6.B,3SC6_1,RCSB30_6932,mapped
3sczB,1,0.7554,3SCZ,B,3SCZ.B,3SCZ_1,RCSB30_4716,mapped
3se7D,1,0.7383,3SE7,D,3SE7.D,3SE7_1,RCSB30_645,mapped
3sefC,1,0.8138,3SEF,C,3SEF.C,3SEF_1,RCSB30_253,mapped
3sf6A,8,0.5023,3SF6,A,3SF6.A,3SF6_1,RCSB30_1976,mapped
3sg0A,1,0.6568,3SG0,A,3SG0.A,3SG0_1,RCSB30_18133,mapped
3sigA,1,0.755,3SIG,A,3SIG.A,3SIG_1,RCSB30_19197,mapped
3sikB,1,0.866,3SIK,B,3SIK.B,3SIK_1,RCSB30_29599,mapped
3siwA,1,0.7946,3SIW,A,3SIW.A,3SIW_1,RCSB30_26521,mapped
3sjdA,11,0.5306,3SJD,A,3SJD.A,3SJD_1,RCSB30_1157,mapped
3sjiA,1,0.8516,3SJI,A,3SJI.A,3SJI_1,RCSB30_388,mapped
3sjuB,2,0.6719,3SJU,B,3SJU.B,3SJU_1,RCSB30_1001,mapped
3sl0A,1,0.8513,3SL0,A,3SL0.A,3SL0_1,RCSB30_40928,mapped
3sl2A,1,0.7527,3SL2,A,3SL2.A,3SL2_1,RCSB30_6020,mapped
3sm8A,1,0.746,3SM8,A,3SM8.A,3SM8_1,RCSB30_26400,mapped
3smaA,1,0.7598,3SMA,A,3SMA.A,3SMA_1,RCSB30_19713,mapped
3sn4A,1,0.6568,3SN4,A,3SN4.A,3SN4_1,RCSB30_41785,mapped
3sn9I,1,0.8154,3SN9,I,3SN9.I,3SN9_1,RCSB30_10431,mapped
3so6A,3,0.7317,3SO6,A,3SO6.A,3SO6_1,RCSB30_22407,mapped
3souA,1,0.7149,3SOU,A,3SOU.A,3SOU_1,RCSB30_2593,mapped
3sp1B,1,0.6088,3SP1,B,3SP1.B,3SP1_1,RCSB30_311,mapped
3sp9B,1,0.8587,3SP9,B,3SP9.B,3SP9_1,RCSB30_314,mapped
3spfA,3,0.7732,3SPF,A,3SPF.A,3SPF_1,RCSB30_3782,mapped
3splB,1,0.8398,3SPL,B,3SPL.B,3SPL_1,RCSB30_23021,mapped
3sqmA,2,0.7935,3SQM,A,3SQM.A,3SQM_1,RCSB30_96714,mapped
3sqzA,1,0.8111,3SQZ,A,3SQZ.A,3SQZ_1,RCSB30_6880,mapped
3sr6F,1,0.4961,3SR6,F,3SR6.F,3SR6_3,RCSB30_1610,mapped
3sraB,1,0.9152,3SRA,B,3SRA.B,3SRA_2,RCSB30_6252,mapped
3sreA,3,0.4217,3SRE,A,3SRE.A,3SRE_1,RCSB30_7982,mapped
3srzA,1,0.8504,3SRZ,A,3SRZ.A,3SRZ_1,RCSB30_3087,mapped
3ss5B,2,0.8616,3SS5,B,3SS5.B,3SS5_1,RCSB30_3183,mapped
3ss8A,1,0.7828,3SS8,A,3SS8.A,3SS8_1,RCSB30_3345,mapped
3ss9A,1,0.6714,3SS9,A,3SS9.A,3SS9_1,RCSB30_1870,mapped
3ssoC,1,0.843,3SSO,C,3SSO.C,3SSO_1,RCSB30_18567,mapped
3sthA,2,0.6329,3STH,A,3STH.A,3STH_1,RCSB30_1217,mapped
3stmA,1,0.6605,3STM,A,3STM.A,3STM_1,RCSB30_4254,mapped
3sttA,2,0.9213,3STT,A,3STT.A,3STT_1,RCSB30_4776,mapped
3su9A,1,0.896,3SU9,A,3SU9.A,3SU9_1,RCSB30_188,mapped
3sucA,1,0.7992,3SUC,A,3SUC.A,3SUC_1,RCSB30_20489,mapped
3svmA,1,0.6344,3SVM,A,3SVM.A,3SVM_1,RCSB30_17916,mapped
3sw5D,2,0.8892,3SW5,D,3SW5.D,3SW5_1,RCSB30_1125,mapped
3sx2C,1,0.7384,3SX2,C,3SX2.C,3SX2_1,RCSB30_11500,mapped
3sxnD,2,0.9463,3SXN,D,3SXN.D,3SXN_1,RCSB30_4240,mapped
3sxpE,1,0.7731,3SXP,E,3SXP.E,3SXP_1,RCSB30_69460,mapped
3sxrA,1,0.8971,3SXR,A,3SXR.A,3SXR_1,RCSB30_676,mapped
3sxuA,2,0.4913,3SXU,A,3SXU.A,3SXU_1,RCSB30_23439,mapped
3symA,1,0.6541,3SYM,A,3SYM.A,3SYM_1,RCSB30_510,mapped
3sz3A,2,0.7062,3SZ3,A,3SZ3.A,3SZ3_1,RCSB30_4744,mapped
3sz5A,1,0.7893,3SZ5,A,3SZ5.A,3SZ5_1,RCSB30_47978,mapped
3szjA,1,0.9678,3SZJ,A,3SZJ.A,3SZJ_1,RCSB30_6634,mapped
3sztA,1,0.8828,3SZT,A,3SZT.A,3SZT_1,RCSB30_16413,mapped
3t01A,1,0.4802,3T01,A,3T01.A,3T01_1,RCSB30_15122,mapped
3t0iA,2,0.7387,3T0I,A,3T0I.A,3T0I_1,RCSB30_23870,mapped
3t1mA,1,0.8453,3T1M,A,3T1M.A,3T1M_1,RCSB30_1240,mapped
3t1tA,3,1.0,3T1T,A,3T1T.A,3T1T_1,RCSB30_16606,mapped
3t1uA,1,0.7676,3T1U,A,3T1U.A,3T1U_1,RCSB30_3788,mapped
3t2zB,1,0.7519,3T2Z,B,3T2Z.B,3T2Z_1,RCSB30_10972,mapped
3t35B,3,0.9252,3T35,B,3T35.B,3T35_1,RCSB30_3826,mapped
3t37A,1,0.8677,3T37,A,3T37.A,3T37_1,RCSB30_5062,mapped
3t40A,2,0.8227,3T40,A,3T40.A,3T40_1,RCSB30_926,mapped
3t4jB,1,0.9248,3T4J,B,3T4J.B,3T4J_1,RCSB30_5852,mapped
